treat,age,educ,race,married,nodegree,re74,re75,re78,age_new,educ_new,race_new,married_new,nodegree_new,re74_new,re75_new,PS
1,19,9,1,0,1,,0.0,8173.908,20.010827763402343,9.076698807483673,1.0057200091620022,-0.006283217339354101,1.0062006045119762,1736.7670420704283,263.11608995995283,0.5998167991638184
1,21,13,1,0,0,0.0,,17094.64,21.41878010815847,13.331665302873374,0.9923254082722003,-0.0038568737369799053,0.001404975548926275,282.17632990318845,510.3388343734274,0.5396522283554077
1,18,8,1,0,1,,0.0,0.0,19.160178943542338,8.692018514963866,1.0110829993618065,-0.0051500499526211056,1.0272492906073332,1637.2514971609178,347.66479542969233,0.5982388257980347
1,27,10,1,1,1,0.0,0.0,18739.93,28.264858888158706,9.18356445787561,1.018966060301588,0.9986730071864127,0.9764439691302179,50.873636188686035,-62.137149908841025,0.4249207079410553
1,17,7,1,0,1,0.0,0.0,3023.8790000000004,17.965333743122645,8.352749096472621,1.0098273225836465,-0.002589610666567925,1.054834109375596,-672.2546211019815,141.6177297181177,0.6077092289924622
1,19,10,1,0,1,0.0,0.0,3228.5029999999997,19.680788372958897,9.540909820364238,0.9945870405937927,-0.006179065569038036,0.9921739486396312,-401.566234551102,-107.56074737562233,0.6119976043701172
1,27,13,1,0,0,0.0,,14581.86,26.502812386641054,13.178094880752207,0.9868617755793715,-0.002002906660179142,-0.005242260292944032,428.284147453775,485.970013612608,0.5412102341651917
1,23,10,1,0,1,0.0,0.0,7693.4,23.05487033932802,9.43950300206268,0.9905996368762301,-0.004874460151331964,0.9877899630277752,-306.425507499503,-124.2590815411038,0.6131543517112732
1,40,12,1,0,0,0.0,0.0,10804.32,37.71226026655966,12.341863602605462,0.9788517715839082,-0.0010452974796094931,-0.0035182836258080786,247.6803207332297,-41.09111688091312,0.5689274668693542
1,26,12,1,0,0,0.0,0.0,10747.35,25.92800040667516,12.726949445150852,0.9906405182324061,-0.006228269252503756,0.010386093661163002,-109.09547881727049,18.99030641014549,0.5656514167785645
1,23,11,1,0,1,0.0,,0.0,22.761932427220465,9.911301448226094,0.985949928366513,-0.0005403189735137857,0.9699409766729473,241.70541093151553,331.7490204482572,0.5888354182243347
1,41,14,3,0,0,,0.0,5149.501,38.25190946891534,13.006697423644066,2.973997864668727,0.0016961687442339024,-0.03279718683629855,2941.2131300519704,128.71814349851093,0.15346316993236542
1,38,9,3,0,1,0.0,0.0,6408.95,35.032279651606174,8.659500483944356,2.9675488772981167,0.00882095049267076,0.9794090647543072,337.5375071900466,-108.88579475769352,0.18609662353992462
1,24,11,1,0,1,0.0,0.0,1991.4,23.905972743095816,9.826294729636311,0.9851819370357479,-0.005898714841986541,0.9663872845931052,-208.7513015368831,-208.32535219931583,0.6146567463874817
1,18,10,1,0,1,0.0,,11163.17,18.547383597245588,9.628004370567202,0.995564944687252,-0.0006704788840566761,0.9955403627383113,49.95797663703015,430.824776731678,0.5860258340835571
1,29,11,1,1,1,0.0,,9642.999,29.58463289403352,9.61082750308156,1.0118068934779376,1.0009704109120368,0.9569863710135816,627.0639704261293,414.74705362665594,0.40213751792907715
1,25,11,1,0,1,,,9897.049,24.790301548329353,9.793538518443048,0.9909550222978154,-0.0011598567901044152,0.9625397413206696,2503.456183941008,618.6817488931842,0.578384280204773
1,27,10,2,0,1,,,11142.87,26.268313283757834,9.307893435691893,2.0008275744644406,0.0021075036031310444,0.980468180746436,2627.46253882852,686.6311518551756,0.33797237277030945
1,17,10,1,0,1,0.0,,16218.04,17.705665818378442,9.653740703936696,0.9965951220803159,-0.0009454540118318982,0.99656151053375,26.292647618475936,434.6727553864835,0.5857155919075012
1,24,11,1,0,1,0.0,0.0,995.7002,23.905972743095816,9.826294729636311,0.9851819370357479,-0.005898714841986541,0.9663872845931052,-208.7513015368831,-208.32535219931583,0.6146567463874817
1,17,10,1,0,1,0.0,,0.0,17.705665818378442,9.653740703936696,0.9965951220803159,-0.0009454540118318982,0.99656151053375,26.292647618475936,434.6727553864835,0.5857155919075012
1,48,4,1,0,1,0.0,0.0,6551.592,43.866547166572275,6.352376813938856,0.998648618603575,0.013443667846744878,1.0740997803441286,-163.29820803498825,252.52426450146012,0.6109155416488647
1,25,11,1,1,1,,0.0,1574.424,26.9229746281445,9.57346540231204,1.020157431086463,0.9937351746614574,0.9534264204397797,2217.53069833568,146.03917960398167,0.4155227541923523
1,20,12,1,0,0,0.0,0.0,0.0,20.834516090436956,12.886285544090748,0.9961580931557277,-0.00812372818847932,0.016752174112472682,-260.21167664282336,45.078210304439494,0.5640707612037659
1,25,12,1,0,0,0.0,0.0,3191.7529999999997,25.080313974989352,12.753754370651246,0.9915443784188712,-0.0065551712536760605,0.011431560175988823,-134.34548463566014,23.322608796053736,0.5653942227363586
1,42,14,1,0,0,0.0,0.0,20505.93,39.37193453635311,13.101898682824016,0.9686349101001434,-0.0028699464924433265,-0.04545999766537174,454.6162963786671,-210.3628192612038,0.5717745423316956
1,25,5,1,0,1,,,6181.88,24.74372391470784,7.332988192727566,1.018726300498099,0.006813086863131262,1.0824521875689028,2040.8523380264,1098.9199013945663,0.5703009366989136
1,23,12,1,1,0,0.0,0.0,5911.5509999999995,25.291389435351878,12.558961612331869,1.0277331181700313,1.002107072624564,0.020371431367132813,56.31980655232283,80.51766793609372,0.3746957778930664
1,46,8,1,1,1,0.0,0.0,3094.156,43.93215847110724,7.927245044036359,1.0147617439973606,0.9972788531509637,0.9893550037506817,398.11671070982595,25.7261698556277,0.429188072681427
1,24,10,1,0,1,,0.0,0.0,24.231195601280746,9.359041018680216,0.9965387435087496,-0.006079831186833326,0.9807593497273325,1932.0314414610466,164.40812651383604,0.6024925112724304
1,21,12,1,0,0,0.0,,1254.5819999999999,21.411003221734315,12.922338726788283,0.9967934938878947,-0.0025627512966566717,0.021471346779409796,211.19884102028652,591.3636475154926,0.5382963418960571
1,19,9,3,0,1,0.0,0.0,13188.83,19.244472035510732,9.161458762830376,2.9971747847502233,0.0025214033269635398,1.0007817024179697,-6.33350458825282,-31.888205670131548,0.18195049464702606
1,17,8,1,0,1,,0.0,8061.485,18.316990285917193,8.717208750547588,1.0120460916936331,-0.005441256186457816,1.028264954769969,1612.5155863938367,351.3342890046291,0.5979509949684143
1,18,8,2,1,1,0.0,0.0,2787.96,20.51622455226255,8.616357149542958,2.030534186645925,1.0011566160085201,1.026484204621911,-190.86433923446037,115.7638142512128,0.21521687507629395
1,20,11,1,0,1,0.0,,3972.54,20.237738852084384,9.989213187135519,0.9888812043058174,-0.001442730472533498,0.9732637005233168,172.07828866014657,343.08843037866006,0.587956428527832
1,25,11,1,1,1,,0.0,0.0,26.9229746281445,9.57346540231204,1.020157431086463,0.9937351746614574,0.9534264204397797,2217.53069833568,146.03917960398167,0.4155227541923523
1,17,8,1,0,1,0.0,,0.0,17.692113219375713,8.828275813373864,1.0058748472053864,0.0017682475956524721,1.0367748376237154,-125.02857162184165,595.1087929134195,0.5830696821212769
1,17,9,1,0,1,,0.0,0.0,18.324484735724837,9.1272917096169,1.0076618698550694,-0.006878631083170417,1.0082504102956056,1687.6227923455704,270.4069868806391,0.5992397665977478
1,25,5,1,0,1,0.0,0.0,12187.41,24.69551210049862,7.329682101712138,1.0110160558616714,0.002637930524026509,1.0862765446113347,-628.2297406886543,268.0902923615337,0.607466459274292
1,23,12,1,0,0,0.0,0.0,4843.1759999999995,23.38332552767968,12.807072397294998,0.9933715746192197,-0.007195444988126401,0.013541328292224555,-184.76687903820638,32.006031483639134,0.564872145652771
1,28,8,1,0,1,0.0,0.0,0.0,27.248312553099126,8.488477463235498,0.9948752813494662,-0.0003992197370701469,1.0223099679647683,-336.3008272652723,15.144038474955364,0.612017035484314
1,31,11,1,1,1,0.0,0.0,8087.486999999999,31.59705422577971,9.485040476363778,1.01135005438096,0.9972082811809777,0.9516636709124445,229.58294171565373,-153.90148063619125,0.4275955855846405
1,18,11,1,0,1,0.0,0.0,0.0,18.84577875430652,9.97903795845133,0.9912153755163708,-0.007882925182783976,0.9729653789778947,-351.30978218900555,-183.39960904371708,0.6129143238067627
1,25,12,1,0,0,,0.0,2348.973,25.411230894838006,12.680183519052685,1.0011118376598815,-0.008099871405551209,0.009134931311521679,2104.104527510104,317.487891494785,0.553824245929718
1,30,11,1,1,1,0.0,0.0,590.7818,30.767200818814544,9.509682468394399,1.0121484822800042,0.9972838003414273,0.9529443971954583,203.54984658372672,-150.39830702385845,0.4272356927394867
1,17,10,1,0,1,0.0,0.0,0.0,17.992725155189067,9.591308530553997,0.9966494293894405,-0.006795847599374596,0.9942521262625456,-449.4788142729749,-99.10180911756298,0.6113935112953186
1,37,9,1,0,1,0.0,,1067.506,34.478820112306565,8.719056792661519,0.9838649121462787,0.006945879159563686,0.9925892742197513,406.5595850607002,438.6868639239357,0.58966463804245
1,41,4,1,1,1,0.0,0.0,7284.986,39.77818299704897,6.46873104746902,1.0350662347171753,1.0029374853659867,1.0744475141894816,-6.065281083222307,351.22499302920363,0.42235860228538513
1,42,14,1,1,0,,0.0,13167.52,41.358967954459665,12.746174447554052,1.0155967868617335,0.9918412947844862,-0.034350157606568184,2762.6194381047576,114.35855312717719,0.37257328629493713
1,22,11,3,0,1,0.0,,1048.432,21.4006169929066,9.917476966605069,2.9839948798982503,0.0065453271642182944,0.9634249903901219,632.0800582730793,328.1011959884483,0.16860175132751465
1,17,8,1,0,1,,0.0,0.0,18.316990285917193,8.717208750547588,1.0120460916936331,-0.005441256186457816,1.028264954769969,1612.5155863938367,351.3342890046291,0.5979509949684143
1,29,8,1,0,1,,0.0,1923.9379999999999,28.4208778049514,8.4126133228018,1.001008930189223,-0.0014742054817401802,1.0150772947164772,1901.5094564058502,307.8721266168311,0.601163923740387
1,35,10,1,0,1,0.0,0.0,4666.236,33.13466241187304,9.130766779809655,0.9798880547308242,-0.00027787946012848986,0.9728989793372154,-25.687217839161374,-172.75151991787493,0.6161674857139587
1,27,11,1,0,1,0.0,0.0,549.2984,26.431691824648233,9.749157612733423,0.9823333253294984,-0.004816263608092907,0.9628540369268656,-138.1730648827335,-220.54046049282329,0.6154658198356628
1,29,4,1,0,1,0.0,,762.9146,27.748085889449747,6.872150326091528,1.013626621398826,0.010473453668667003,1.103483349881172,-148.30004371203208,868.0560083429037,0.5810909271240234
1,28,9,1,0,1,0.0,0.0,10694.29,27.25676589265418,8.900006133044155,0.990383964811855,-0.0017466958384015597,1.00211899356544,-262.540904896278,-64.8362853019569,0.6132610440254211
1,27,11,1,0,1,0.0,,0.0,26.123932382772207,9.806653448370874,0.9822686840599189,0.000747351257560309,0.9652389403585194,333.19120734847456,316.76235629791717,0.5899390578269958
1,23,7,3,0,1,0.0,0.0,0.0,22.56815766248244,8.244019310711773,2.9988730411382916,0.006212871680980082,1.035999857257366,-66.65296293218366,107.96939552374029,0.18145793676376343
1,45,5,1,1,1,0.0,0.0,8546.715,43.07541779562467,6.770192582027704,1.0284363229448228,1.0006810896769762,1.0489997624920606,166.44251202571235,259.69959280813134,0.4250263273715973
1,29,13,1,0,0,0.0,0.0,7479.656,28.469889275095433,13.056125174116493,0.9835673358084495,-0.006534324508319143,-0.01283563094412908,42.412263665051064,-74.52561112337112,0.5676674246788025
1,27,9,1,0,1,0.0,0.0,0.0,26.415574340857503,8.925511259983718,0.9912902240864718,-0.002112065225663129,1.0033360024194717,-286.02125218722495,-60.741772942583026,0.6130031943321228
1,46,13,1,0,0,,0.0,647.2046,42.96698073153442,12.499012091751279,0.9786344827427352,-0.0009307223366149701,-0.030360367707129566,2667.7654327309497,142.14044960058732,0.5602748394012451
1,18,6,1,0,1,,0.0,0.0,19.14510984587545,7.872915824537814,1.0198696224646802,-0.002265644197086338,1.0671656074553728,1487.0933505329308,509.7841810581378,0.5956341624259949
1,25,12,1,0,0,,,11965.81,25.148320760456947,12.753280156071067,1.0027985158399129,-0.002960173113698605,0.014259326561186461,2555.0930624453736,873.0127233884166,0.527560830116272
1,28,15,1,0,0,0.0,,9598.541,27.358991675762415,13.968865932221771,0.9771240704865987,-0.00427838330517942,-0.0464062223474048,595.5739143297885,320.13665569922654,0.5441335439682007
1,25,11,3,0,1,0.0,,18783.35,23.893238687250197,9.836879799880744,2.980128563077092,0.007299218175437301,0.9601750438838005,690.2074831448642,317.1773008446194,0.16913853585720062
1,22,12,1,0,0,,0.0,18678.08,22.87447935088265,12.76100277269578,1.0038725324711288,-0.009068865084657445,0.012317226478371768,2033.6557780652797,331.10750059249904,0.5529860854148865
1,21,9,1,0,1,0.0,,0.0,21.0652659344078,9.137756616890789,0.9972373177453847,0.0015182338004834017,1.012501775440216,44.98428043599021,499.414559069684,0.5856038928031921
1,40,11,1,0,1,0.0,0.0,23005.6,37.30849678317284,9.409551308771194,0.9714706118064085,0.0007140471289879642,0.9457701961621642,163.46122318244215,-271.7384969812572,0.6184354424476624
1,22,11,1,0,1,0.0,0.0,6456.696999999999,22.22023526882243,9.877441239740968,0.9871453075657534,-0.006585420641148928,0.9686535746630429,-256.0542123148504,-200.09165869061158,0.6140937805175781
1,25,12,1,0,0,0.0,0.0,0.0,25.080313974989352,12.753754370651246,0.9915443784188712,-0.0065551712536760605,0.011431560175988823,-134.34548463566014,23.322608796053736,0.5653942227363586
1,18,12,1,0,0,0.0,0.0,2321.107,19.133633969607494,12.938588622786881,0.9980424204366589,-0.008724007166290655,0.01892244100365415,-310.40338540025726,53.82302881822042,0.5635255575180054
1,38,12,3,0,0,,,4941.849,35.519647860351796,12.392025205505133,2.988417189123869,0.00899555874885805,0.011743203372839838,3170.923439394654,831.0126560318754,0.13850849866867065
1,27,13,1,0,0,,,0.0,26.84580550585407,13.111785305802167,0.9966411145373368,-0.0036034270833679473,-0.008041743780251591,2673.5461117186765,784.1524342481104,0.5294036865234375
1,27,8,1,0,1,,0.0,0.0,26.740442700408547,8.463704579397678,1.002760458255195,-0.002213005792530719,1.0174233358808755,1854.4763106473101,315.03719060581017,0.6006675362586975
1,38,11,1,0,1,0.0,0.0,0.0,35.64459177558476,9.462323237629176,0.9729734952470874,-0.00023484486356610432,0.9485775777384639,117.4208126953943,-264.0349364733558,0.6180387139320374
1,23,8,2,0,1,,0.0,3881.284,23.20570544003168,8.560074745331258,2.013330131794512,-0.0018590730579220688,1.0204629373854397,1961.5753356315195,332.6433466471734,0.35855787992477417
1,26,11,1,0,1,0.0,,17230.96,25.283954262364983,9.832897255714178,0.9831637674580523,0.00041594165061926465,0.9664430149917006,310.45695302554356,320.49438617879304,0.5896706581115723
1,21,12,3,0,0,,0.0,8048.603,21.674047019534708,12.733253709569693,3.0207965941227677,-0.0038165735062309536,0.023663160771224646,2331.0562968398444,350.25691580686987,0.1472027748823166
1,25,8,1,0,1,,0.0,0.0,25.05811189989233,8.514671917930187,1.0045501929175713,-0.0029186286347457203,1.0197116796914338,1807.0069163144963,322.2307665883785,0.6001546382904053
1,31,11,1,1,1,0.0,0.0,14509.93,31.59705422577971,9.485040476363778,1.01135005438096,0.9972082811809777,0.9516636709124445,229.58294171565373,-153.90148063619125,0.4275955855846405
1,17,10,1,0,1,,,0.0,18.048413548987913,9.588133867787601,1.0030591521806727,-0.0020072224133056587,0.9911377208539843,2232.5620052181657,726.0493631522313,0.5747385621070862
1,25,11,1,0,1,0.0,,0.0,24.443600722093016,9.859086345990539,0.984075756232013,9.073093293374403e-05,0.967628314143002,287.63483238199905,324.2385811769337,0.5893972516059875
1,21,12,1,0,0,0.0,0.0,9983.784,21.684500661217392,12.859983801029504,0.9952236110676983,-0.007818283880883826,0.015675832360778002,-235.0849919761719,40.713404245839506,0.5643402338027954
1,44,11,1,0,1,0.0,,0.0,40.302880493088665,9.35333005892843,0.9698244610797977,0.007575655015455093,0.9420184376496672,707.3306250637087,254.40757671800887,0.5936577916145325
1,25,12,3,0,0,0.0,0.0,5587.503000000001,24.636642081460593,12.703177561773003,3.011418871462107,0.0017426678642383775,0.02276128198925033,189.69317367154696,42.176639756839926,0.15299512445926666
1,18,9,1,0,1,0.0,,4482.845,18.54050341802159,9.215210234475018,1.0002142210630784,0.0006792174925128929,1.0156698846874237,-25.518422012719757,510.9946102259802,0.5847026109695435
1,42,12,1,0,0,,0.0,2456.153,39.662409554673076,12.206349812575699,0.9862005958254496,-0.0014801286992379462,-0.0070246793727246105,2498.715256413874,240.22932262590277,0.5581675171852112
1,25,10,1,0,1,0.0,0.0,0.0,24.740155682556868,9.388498112601876,0.988679122107246,-0.004183358505221549,0.9854864796223044,-259.1819450258097,-132.5049401670728,0.6137057542800903
1,31,9,2,0,1,0.0,0.0,26817.6,29.571920921709356,8.83134211489004,1.9957704754545689,0.002450414124046918,0.9973417361140846,-16.710208749821195,-83.22043860839223,0.37228497862815857
1,24,10,1,0,1,,0.0,0.0,24.231195601280746,9.359041018680216,0.9965387435087496,-0.006079831186833326,0.9807593497273325,1932.0314414610466,164.40812651383604,0.6024925112724304
1,26,10,1,0,1,0.0,,9265.788,25.276895671533435,9.42033593537742,0.9878769027921045,0.0017207780365548096,0.9866441221907734,235.56093454616138,400.3593314216475,0.5883434414863586
1,25,11,1,0,1,0.0,0.0,485.2298,24.74831147571757,9.800636716774404,0.9842193066401491,-0.00554496092149103,0.9652271386270522,-185.17075581014888,-212.41473239984364,0.6149312257766724
1,18,11,1,0,1,0.0,0.0,4814.627,18.84577875430652,9.97903795845133,0.9912153755163708,-0.007882925182783976,0.9729653789778947,-351.30978218900555,-183.39960904371708,0.6129143238067627
1,19,11,1,0,1,0.0,,7458.105,19.396067855414003,10.015071829242885,0.9898894844315583,-0.0017323534564101135,0.9743322340587377,148.67116330304412,346.8881287243211,0.5876540541648865
1,43,9,1,0,1,0.0,0.0,0.0,39.7844779629544,8.513344224394054,0.9785432019089115,0.004733847997081931,0.9817679805348515,85.0366782489517,-124.50941684481742,0.616503894329071
1,27,13,1,0,0,,,34099.28,26.84580550585407,13.111785305802167,0.9966411145373368,-0.0036034270833679473,-0.008041743780251591,2673.5461117186765,784.1524342481104,0.5294036865234375
1,17,9,1,0,1,0.0,0.0,1953.2679999999998,17.98362238575963,9.178349170377315,1.001040148137533,-0.005396358942883555,1.0144788634845017,-523.7227721625414,-18.937868101935923,0.6101718544960022
1,30,11,1,0,1,0.0,0.0,0.0,28.952865187652616,9.671533406646372,0.9796054503421905,-0.0036667049276554024,0.9591621215375661,-68.00024651492313,-232.59970322137613,0.6162304878234863
1,26,10,1,1,1,2027.999,,0.0,27.235148449730424,9.267204322675466,1.0217919440003624,1.0017996315593718,0.9793539304027556,2202.52945098393,676.8547694133355,0.39719924330711365
1,20,9,1,0,1,,0.0,8881.665,20.853839752855844,9.05133476474613,1.0047599268662417,-0.005975381392995361,1.0051531114372014,1761.1622781558328,259.486513176041,0.600100040435791
1,17,9,2,0,1,445.1704,74.34345,6210.67,17.815880315373214,9.190365467431606,2.0132975876421932,-0.0016517753466763533,1.0131751893903016,88.76637233183288,77.32584529375556,0.36703819036483765
1,20,12,1,0,0,989.2678,165.2077,0.0,20.899422175148608,12.87958216694832,0.9984639148929352,-0.00786547590557672,0.016505470241043714,642.8891572229296,273.5664959302428,0.5615167021751404
1,18,11,1,0,1,858.2543,214.5636,929.8839,18.89930891974206,9.972682195616544,0.9931805714395353,-0.00746912743887538,0.9727897239140867,448.42017926102255,74.48833169175317,0.6103510856628418
1,27,12,1,1,0,,,0.0,28.655865069887845,12.480132557888389,1.0318218926752358,1.0030762451177835,0.01863875241315737,2736.859191021051,905.4183148222171,0.34187549352645874
1,21,12,3,0,0,3670.8720000000003,334.0494,12558.02,21.550031774493483,12.772937530591488,3.023913441765785,0.0010955917429006658,0.02614149457699433,3332.0388630438765,650.6210741918218,0.1483578383922577
1,27,12,1,0,0,2143.413,357.9499,22163.25,26.914067995254307,12.686654080439688,0.9948543452075208,-0.005394995485270861,0.00878454505682364,1867.6470096529463,509.0012417141769,0.5603550672531128
1,20,12,1,0,0,,377.5686,1652.6370000000002,21.172025813158037,12.810406919727564,1.0064782402273054,-0.008392545405233279,0.014938045329961925,2084.274486310607,664.2779389611591,0.549916684627533
1,19,10,1,0,1,0.0,,8124.715,19.389092658933215,9.602214393014432,0.9945493853406282,-0.00039087880375096573,0.9944984725057482,73.51231661902001,426.9855417549066,0.5863317847251892
1,23,12,1,0,0,5506.308000000001,,671.3318,23.48132522215569,12.830495593481542,1.0069212072675982,-0.003819993326144758,0.0173402639282383,5030.37999767919,1056.753514075421,0.5304826498031616
1,29,14,1,0,0,0.0,,17814.98,28.198571130492837,13.53484157415545,0.9806994270888054,-0.00265267989439005,-0.02747597685277089,548.6856709245408,396.9046281984164,0.5430373549461365
1,18,10,1,0,1,,798.9079,9737.154,19.154085344483867,9.498030951786399,1.003759462403455,-0.005245313171396497,0.9883674730085134,1999.320857149779,864.3747298106167,0.5957144498825073
1,19,9,1,0,1,0.0,798.9079,17685.18,19.651106086114115,9.117897540241241,1.0002996345617483,-0.002092820356736425,1.0135696533238887,-265.29636188042764,655.0024172067035,0.6057521104812622
1,27,13,3,1,0,,,0.0,28.195553824087646,12.861239074918212,3.0044799336664676,0.9965596627879142,0.001332615437808912,3160.8357691824717,838.1138531552147,0.07092030346393585
1,18,11,3,0,1,,919.5579,4321.705,18.78813872929904,9.891056133456946,2.9944977003962396,-0.002100580144187901,0.9571349655416012,2538.626605659535,886.4745661216034,0.17347779870033264
1,27,9,1,1,1,0.0,934.4454,1773.4229999999998,28.240838990558714,8.77853799952209,1.0244690432555146,1.0037106775912046,0.9975141725238561,210.41883473554262,797.2820172160037,0.4176444709300995
1,22,12,1,0,0,,936.1773,0.0,22.851058032943158,12.750919812006831,1.0057765292946705,-0.005857751508901361,0.013461219569537787,2276.061999979407,1134.3842595006217,0.5467774868011475
1,23,10,1,1,1,,936.4386,11233.26,25.235919116327402,9.217673575371146,1.0283269148393432,0.9985897990190982,0.9767000309402346,2328.1790602183532,1013.8165426095371,0.4074633717536926
1,23,12,2,0,0,,,559.4432,23.296131648939042,12.801452632654787,2.019527110601008,-0.0006593979969830252,0.01954379024446383,2674.0948908439113,881.0122383897744,0.2925204634666443
1,20,11,1,0,1,,1220.836,1085.44,20.836797666890494,9.850865911345005,0.9981590369824702,-0.004546433111364487,0.9667931330252288,2234.2954381572854,1135.1791738818902,0.5948740243911743
1,17,9,1,0,1,,,5445.2,18.04163376261474,9.177221569644809,1.007620027373516,-0.0006536843272740952,1.0111389734792708,2155.0546613507277,806.2564523181568,0.5734098553657532
1,28,11,1,0,1,0.0,1284.079,60307.93,27.24014513703239,9.709454479805649,0.9835551690042512,-2.6220947647932913e-05,0.9634806015793085,222.57984181132258,872.5726882873558,0.6076709628105164
1,26,11,1,1,1,0.0,,1460.36,27.10024719090223,9.687746824600339,1.0143587251275572,1.0010142799744606,0.9607179831359982,550.8468741087521,425.5462563185211,0.4011160135269165
1,20,11,1,0,1,,1484.994,6943.342,20.82992388026481,9.84609050614959,0.9986514908038313,-0.0036166220748000775,0.9671420589646696,2304.3457061305558,1359.4526146553756,0.5931750535964966
1,24,11,1,1,1,824.3886,1666.1129999999998,4032.708,25.811305267851143,9.641829549481631,1.0209531832944128,1.0039060618121622,0.9621644104971885,1168.194101224412,1337.2176314947758,0.41313520073890686
1,31,9,1,0,1,,,10363.27,29.81356346263814,8.816504670237155,0.9952376032650555,0.0033736649178354996,0.9956513466978668,2489.797595628808,757.6961553966432,0.5772467255592346
1,23,8,3,1,1,0.0,,4232.309,23.956745083503275,8.526678559031486,2.9941828685051206,0.9949553425648212,1.0166687403234242,494.53843622510516,628.9527193838192,0.08871234953403473
1,18,10,1,0,1,2143.411,1784.274,11141.39,18.937080458610534,9.533129268021584,1.0026444377561294,-0.0012150144247435964,0.9944300463051199,1901.5965519692654,1607.4309268989653,0.5973336100578308
1,29,12,1,0,0,,1817.2839999999999,0.0,28.73728585120377,12.5518419563272,1.001438650090591,-0.0005592360165663995,0.007400106122526806,2669.1265899432597,1855.4867917651177,0.5428388714790344
1,26,11,3,0,1,0.0,,13385.86,24.72397078591117,9.809884973971545,2.9787450193707947,0.007573815651530865,0.9590646678459047,709.2089603561207,313.6564497962613,0.16932889819145203
1,24,9,1,0,1,,,4849.559,23.93407344300267,8.997807525787593,1.0011141473410214,0.0011872893896335735,1.0037829184929132,2326.346199600645,781.9838120157118,0.5754317045211792
1,25,12,1,0,0,,2409.274,0.0,25.3471968186512,12.6519141073488,1.0061307449745172,0.000167270823945757,0.012299553683523088,2726.8069756399937,2382.5174975854798,0.5378261208534241
1,24,10,1,0,1,,2421.947,1660.5079999999998,24.16756948909557,9.316651385053873,1.0011197650816004,0.0023359507398731075,0.9840538209478258,2573.9134117150147,2220.8601963331375,0.5869669914245605
1,46,8,1,0,1,,,0.0,42.28742893388617,8.015686063239604,0.9899439295764929,0.010738483192722312,0.9958436314741969,2741.1615577023163,784.141979850461,0.5789539813995361
1,31,12,3,0,0,0.0,2611.218,2484.549,29.585709175131825,12.525455455456378,3.0056133761582378,0.0125781032309141,0.01989605404734984,970.32685477492,2224.5981186926883,0.1454746574163437
1,19,11,1,0,1,,,4146.603,19.739667690321742,9.948170022509457,0.9965361060018996,-0.0028443583791176786,0.9690551315564513,2359.160416563774,639.0936751836871,0.5766688585281372
1,19,8,1,0,1,0.0,2657.0570000000002,9970.681,19.59444964952936,8.678162222423136,1.0079666583585227,0.005521188889001961,1.035948239583373,152.0123957579501,2321.038986608548,0.5926550030708313
1,27,11,1,0,1,,,0.0,26.471802473355083,9.74155837773025,0.9891978839418487,-0.0005409271277631633,0.9602468675525784,2550.283537527585,611.8951340991131,0.5789215564727783
1,26,11,1,1,1,,2754.6459999999997,26372.28,27.705598356459916,9.527091078751804,1.024918726997574,1.0041161087903976,0.9561885024407505,2931.942462470054,2441.297063249253,0.3979286849498749
